asset_id,hostname,classe,tipo_ativo,so_produto,criticidade,ambiente,status,app_produto,classe_encoded,criticidade_encoded,ambiente_encoded,qtd_cves_total,qtd_cves_aplicaveis,cvss_score_medio,cvss_score_max,cvss_score_std,qtd_critical,qtd_high,qtd_medium,qtd_low,pct_critical_high,qtd_cwes_distintos,pct_aplicaveis,PC1,PC2,PC3,cluster
ASSET-0358,NB-WIN10-012,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,,0,2,3,699.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.8,0.4964173772527046,0.8133989948524933,-0.5820924223007372,1
ASSET-0359,NB-WIN10-013,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,99.8,2.5808528817323797,-0.6806440087131703,-0.1325774256662638,0
ASSET-0360,NB-WIN10-014,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.595576880501384,-0.6841625816973457,-0.1287197278256762,0
ASSET-0361,NB-WIN10-015,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Desenvolvimento,Ativo,curl,0,4,1,715.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,97.8,2.915891758425806,-1.0106049458708612,-0.4427340087429861,0
ASSET-0362,NB-WIN10-016,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.6220049664753313,-1.7717480449207308,0.3268380680313829,0
ASSET-0363,NB-WIN10-017,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2126978555743835,0.768930021820506,-1.5997804467619554,1
ASSET-0364,NB-WIN10-018,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Produção,Ativo,InDesign Desktop,0,1,3,684.0,679.0,7.21,9.9,1.16,7.0,463.0,204.0,5.0,69.2,64.0,99.3,2.7413731028539505,-0.7536566862933192,-0.564316625497595,0
ASSET-0365,NB-WIN10-019,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,713.0,254.0,7.09,9.9,1.03,2.0,184.0,65.0,3.0,73.2,43.0,35.6,0.5005807564644139,0.7773959234518784,-1.3087113401285062,1
ASSET-0366,NB-WIN10-020,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Descomissionado,InDesign Desktop,0,3,2,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.0923060116634847,0.4233750122809767,-1.2928033945008883,1
ASSET-0367,NB-WIN10-021,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,curl,0,3,3,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.309217659322408,-2.7985406242130275,0.1330115224381351,2
ASSET-0368,NB-WIN10-022,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Ativo,Oracle Java SE,0,3,2,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6479912329521151,-0.1018727100605466,-0.5622317149079233,0
ASSET-0369,NB-WIN10-023,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.346294241262184,-1.1852757623327297,-0.6548991127357816,1
ASSET-0370,NB-WIN10-024,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Homologação,Ativo,curl,0,3,2,715.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.0,0.4395901862976824,0.7893276124787756,-0.8402569326619106,1
ASSET-0371,NB-WIN10-025,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.0733922634183125,0.4337454764773656,-0.5627024092776883,1
ASSET-0372,NB-WIN10-026,Notebook,Estação de Trabalho,macOS,MÉDIA,Desenvolvimento,Ativo,,0,2,1,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.301944475566228,-2.8135421430615053,-1.800584554576251,2
ASSET-0373,NB-WIN10-027,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Homologação,Ativo,Illustrator,0,1,2,727.0,727.0,7.2,9.9,1.13,9.0,498.0,215.0,5.0,69.7,74.0,100.0,3.129459559435845,-1.0270524792836315,-1.099708151109886,0
ASSET-0374,NB-WIN10-028,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.4185479931189164,0.1614654443778437,-0.347409577845719,0
ASSET-0375,NB-WIN10-029,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Em manutenção,Adobe Experience Manager,0,2,3,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.6220049664753313,-1.7717480449207308,0.3268380680313829,0
ASSET-0376,NB-WIN10-030,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.3778190283838791,-1.2060535770727503,-0.1842583105012737,1
ASSET-0377,NB-WIN10-031,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Em manutenção,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.0384586753674177,-0.3033896804488928,0
ASSET-0378,NB-WIN10-032,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,451.0,7.23,9.9,1.05,5.0,323.0,120.0,3.0,72.7,54.0,69.8,1.6682132701123389,-0.0361223821639274,-0.3056727327019702,0
ASSET-0379,NB-WIN10-033,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.0384586753674177,-0.3033896804488928,0
ASSET-0380,NB-WIN10-034,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,curl,0,2,3,715.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.0,0.4900287216645498,0.8204758914151854,-0.5807967496732181,1
ASSET-0381,NB-WIN10-035,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.04982737254562,-0.9850642548196176,0.0785034384144867,0
ASSET-0382,NB-WIN10-036,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Illustrator,0,3,3,690.0,665.0,7.21,9.9,1.16,7.0,454.0,198.0,6.0,69.3,69.0,96.4,2.6871531514750853,-0.7684179524767351,0.3995457393410954,0
ASSET-0383,NB-WIN10-037,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,InDesign Desktop,0,2,3,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.0418674762966174,0.4545232912173864,-1.033343211512196,1
ASSET-0384,NB-WIN10-038,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Homologação,Em manutenção,Oracle Java SE,0,1,2,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.062438411422143,-0.9746569042759856,-1.1222383490432213,0
ASSET-0385,NB-WIN10-039,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Descomissionado,Oracle Java SE,0,2,3,622.0,617.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,99.2,0.3019310044295424,0.3280260108691105,-1.2237820772672383,1
ASSET-0386,NB-WIN10-040,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Homologação,Ativo,Adobe Experience Manager,0,1,2,1001.0,996.0,6.57,10.0,1.3,11.0,429.0,550.0,6.0,44.2,67.0,99.5,3.1454985368399515,-1.4830639617131902,-1.0774976743172182,0
ASSET-0387,NB-WIN10-041,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,646.0,459.0,7.22,9.9,1.05,5.0,328.0,123.0,3.0,72.5,54.0,71.1,1.723735669108784,-0.0440230018162668,-0.773691638755574,0
ASSET-0388,NB-WIN10-042,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.670307507156753,-0.8190981950504056,0.8629163030893932,0
ASSET-0389,NB-WIN10-043,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,676.0,72.0,7.28,9.8,0.97,1.0,55.0,16.0,0.0,77.8,21.0,10.7,-0.440827057834338,1.4901613011042765,-1.5423836209860264,1
ASSET-0390,NB-WIN10-044,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Desenvolvimento,Ativo,InDesign Desktop,0,2,1,684.0,679.0,7.21,9.9,1.16,7.0,463.0,204.0,5.0,69.2,64.0,99.3,2.672020819241911,-0.7951754294261179,-1.553877793709488,0
ASSET-0391,NB-WIN10-045,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,,0,1,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.232592191954189,-2.7720233999287065,-0.8110233863643586,2
ASSET-0392,NB-WIN10-046,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,curl,0,1,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6919739152971007,-0.017680860627397,-0.7740304826834006,0
ASSET-0393,NB-WIN10-047,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7648818685218384,-0.7567647508303434,-0.54900610361413,0
ASSET-0394,NB-WIN10-048,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Desenvolvimento,Ativo,Oracle Java SE,0,1,1,646.0,451.0,7.23,9.9,1.05,5.0,323.0,120.0,3.0,72.7,54.0,69.8,1.6619105607436897,-0.0360854958166846,-2.2365155053828785,0
ASSET-0395,NB-WIN10-049,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Descomissionado,InDesign Desktop,0,3,2,660.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,-2.8925787210623577,-3.2910230212127805,-0.6596238036113228,2
ASSET-0396,NB-WIN10-050,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,Illustrator,0,2,2,636.0,636.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,100.0,0.3649187040059185,-0.0278786171526756,-1.8375568111954943,1
ASSET-0397,NB-WIN10-051,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,curl,0,1,3,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.731207167447034,-0.7183337272986778,-0.5513324195471687,0
ASSET-0398,NB-WIN10-052,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Produção,Ativo,Illustrator,0,3,3,727.0,271.0,7.11,9.9,1.02,2.0,198.0,68.0,3.0,73.8,45.0,37.3,0.5710578087563976,0.7086563265572778,-0.0888076203444537,1
ASSET-0399,NB-WIN10-053,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.264116979075884,-2.792801214668727,-0.3403825841298508,2
ASSET-0400,NB-WIN10-054,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Homologação,Ativo,,0,3,2,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.342906128784782,0.148429128072769,-0.6100792546191117,0
ASSET-0401,NB-WIN10-055,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Homologação,Em manutenção,Adobe Experience Manager,0,4,2,1001.0,996.0,6.57,10.0,1.3,11.0,429.0,550.0,6.0,44.2,67.0,99.5,3.0509241754748664,-1.5453974059332525,0.3344247323863052,0
ASSET-0402,NB-WIN10-056,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Desenvolvimento,Ativo,Illustrator,0,2,1,727.0,249.0,7.1,9.9,1.02,2.0,182.0,62.0,3.0,73.9,44.0,34.3,0.4778529731575741,0.7798827560340723,-2.032815551593413,1
ASSET-0403,NB-WIN10-057,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.3648100846895619,0.9373136705645492,-1.5771512076694405,1
ASSET-0404,NB-WIN10-058,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,curl,0,2,2,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.296606620445885,-2.788133273669396,-1.067730265019573,2
ASSET-0405,NB-WIN10-059,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.3554984188755264,0.1199098148978021,0.5938720266232964,0
ASSET-0406,NB-WIN10-060,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1001.0,1000.0,6.57,10.0,1.3,11.0,433.0,550.0,6.0,44.4,67.0,99.9,3.149252771334222,-1.5037954420071216,0.1256448706630783,0
ASSET-0407,NB-WIN11-23-001,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Descomissionado,Oracle Java SE,0,3,3,646.0,459.0,7.22,9.9,1.05,5.0,328.0,123.0,3.0,72.5,54.0,71.1,1.660686094865394,-0.0855786312963083,0.1675899657134414,0
ASSET-0408,NB-WIN11-23-002,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Produção,Ativo,Illustrator,0,3,3,727.0,249.0,7.1,9.9,1.02,2.0,182.0,62.0,3.0,73.9,44.0,34.3,0.4841556825262236,0.7798458696868295,-0.1019727789125043,1
ASSET-0409,NB-WIN11-23-003,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Em manutenção,,0,1,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.7495745522629798,-0.7386798049164175,-0.5550574783512862,0
ASSET-0410,NB-WIN11-23-004,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,609.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.9,-1.7472924156616123,-2.0617344110495748,-0.6869267236038458,2
ASSET-0411,NB-WIN11-23-005,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Desenvolvimento,Ativo,InDesign Desktop,0,4,1,714.0,711.0,7.21,9.9,1.15,7.0,488.0,210.0,6.0,69.6,70.0,99.6,2.7597415269539063,-0.9346937982042388,-0.5607995038468339,0
ASSET-0412,NB-WIN11-23-006,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Adobe Experience Manager,0,1,3,977.0,708.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,72.5,-0.4365355692119318,-1.029729557521453,-1.1090651208584903,1
ASSET-0413,NB-WIN11-23-007,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6795160200738102,-0.0810948953205259,-1.0328725171424311,0
ASSET-0414,NB-WIN11-23-008,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,Adobe Experience Manager,0,1,3,1001.0,819.0,6.44,10.0,1.23,9.0,327.0,479.0,4.0,41.0,60.0,81.8,2.304926751062584,-0.990863843488598,-0.5220111109207718,0
ASSET-0415,NB-WIN11-23-009,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.030913624300448,-0.9954347190160064,-0.6515975468087135,0
ASSET-0416,NB-WIN11-23-010,Notebook,Estação de Trabalho,macOS,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,660.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,-3.534927300311515,-2.635651504365635,-0.0991226081832858,2
ASSET-0417,NB-WIN11-23-011,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Produção,Ativo,Illustrator,0,4,3,727.0,271.0,7.11,9.9,1.02,2.0,198.0,68.0,3.0,73.8,45.0,37.3,0.5395330216347025,0.6878785118172571,0.381833181890054,1
ASSET-0418,NB-WIN11-23-012,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.6290270777261955,-0.7165433653322303,0.3978851797654014,0
ASSET-0419,NB-WIN11-23-013,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Oracle Java SE,0,3,3,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2757474298177736,0.7273743923404644,-0.6584988422929396,1
ASSET-0420,NB-WIN11-23-014,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Homologação,Em manutenção,Illustrator,0,2,2,660.0,637.0,7.22,9.9,1.16,7.0,433.0,192.0,5.0,69.1,63.0,96.5,2.5609701430456644,-0.6774277668491622,-0.8490328795092185,0
ASSET-0421,NB-WIN11-23-015,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,curl,0,1,3,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.2461680850790176,-2.756984994732986,-0.8082700820308805,2
ASSET-0422,NB-WIN11-23-016,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,676.0,660.0,7.21,9.9,1.16,7.0,450.0,197.0,6.0,69.2,68.0,97.6,2.6839613110359544,-0.7549920321351893,-0.8113453644791037,0
ASSET-0423,NB-WIN11-23-017,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Em manutenção,,0,2,3,699.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,100.0,3.0343376320269666,-0.967769853545445,0.0726232575087214,0
ASSET-0424,NB-WIN11-23-018,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7333570814001438,-0.7775425655703642,-0.0783653013796222,0
ASSET-0425,NB-WIN11-23-019,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,Adobe Experience Manager,0,3,1,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.4156465248742237,-1.2267945054655285,-1.6444602809476745,1
ASSET-0426,NB-WIN11-23-020,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Illustrator,0,4,3,636.0,410.0,7.03,7.8,1.19,0.0,4.0,2.0,0.0,66.7,5.0,64.5,-0.2815458655232394,0.6171164666259779,-0.1412918294955561,1
ASSET-0427,NB-WIN11-23-021,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.260212106255331,-1.6033746508786069,0.6440285163051092,0
ASSET-0428,NB-WIN11-23-022,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Illustrator,0,2,3,690.0,69.0,7.33,9.8,0.89,1.0,54.0,14.0,0.0,79.7,23.0,10.0,-0.4265897375947324,1.4553408539047965,-0.7916597764444709,1
ASSET-0429,NB-WIN11-23-023,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Descomissionado,Illustrator,0,1,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.0577287987128462,0.5269583618929142,-1.5079502106938694,1
ASSET-0430,NB-WIN11-23-024,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,-3.4178263720881006,-2.6226483417840107,-0.3174294268804562,2
ASSET-0431,NB-WIN11-23-025,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Desenvolvimento,Ativo,Oracle Java SE,0,1,1,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.5892741711327343,-0.6841256953501029,-2.0595625005065847,0
ASSET-0432,NB-WIN11-23-026,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Illustrator,0,3,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.1207783729562364,0.4854027324128726,-0.5666686062248538,1
ASSET-0433,NB-WIN11-23-027,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Homologação,Ativo,curl,0,2,2,648.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,59.6,1.362452186678687,0.1824761238678374,-1.0782906706770212,0
ASSET-0434,NB-WIN11-23-028,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Ativo,curl,0,3,1,678.0,63.0,7.35,9.8,0.87,1.0,50.0,12.0,0.0,81.0,21.0,9.3,-0.5340775759165622,1.4367387045096431,-1.7927251249601486,1
ASSET-0435,NB-WIN11-23-029,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.4278596589329521,0.8957580410845077,-0.6358696032004248,1
ASSET-0436,NB-WIN11-23-030,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Em manutenção,curl,0,3,3,648.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,97.4,2.53016212784622,-0.680191133765115,0.3419503944508013,0
ASSET-0437,NB-WIN11-23-031,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,713.0,252.0,7.09,9.9,1.04,2.0,183.0,64.0,3.0,73.4,43.0,35.3,0.5210393989415171,0.803925639094636,-0.5811721957716708,1
ASSET-0438,NB-WIN11-23-032,Notebook,Estação de Trabalho,macOS,CRÍTICA,Desenvolvimento,Em manutenção,Oracle Java SE,0,4,1,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.4972119425449917,0.854239297951709,-1.6254307714123175,1
ASSET-0439,NB-WIN11-23-033,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Illustrator,0,2,3,636.0,410.0,7.03,7.8,1.19,0.0,4.0,2.0,0.0,66.7,5.0,64.5,-0.2184962912798493,0.6586720961060193,-1.0825734339645718,1
ASSET-0440,NB-WIN11-23-034,Notebook,Estação de Trabalho,macOS,CRÍTICA,Homologação,Em manutenção,Oracle Java SE,0,4,2,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.326185965184641,0.6962261134040547,-0.9179590252816322,1
ASSET-0441,NB-WIN11-23-035,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Descomissionado,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.0384586753674177,-0.3033896804488928,0
ASSET-0442,NB-WIN11-23-036,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.3933446641516494,0.1795774070091788,-0.3506190716304191,0
ASSET-0443,NB-WIN11-23-037,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,348.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,55.9,-0.3296559183594229,1.027175256285026,-1.129710748034272,1
ASSET-0444,NB-WIN11-23-038,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.578588542359328,-0.74769164426864,0.1384249967767088,0
ASSET-0445,NB-WIN11-23-039,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Illustrator,0,3,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.1207783729562364,0.4854027324128726,-0.5666686062248538,1
ASSET-0446,NB-WIN11-23-040,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,714.0,115.0,7.28,9.8,0.94,1.0,88.0,26.0,0.0,77.4,23.0,16.1,-0.3053175450123781,1.3122430520496149,-0.3064857247547059,1
ASSET-0447,NB-MAC-001,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Adobe Experience Manager,0,4,3,977.0,708.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,72.5,-0.5311099305770169,-1.0920630017415152,0.3028572858450329,1
ASSET-0448,NB-MAC-002,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Desenvolvimento,Em manutenção,Adobe Experience Manager,0,1,1,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.615702257106682,-1.771711158573488,-1.6040047046495254,0
