asset_id,hostname,classe,tipo_ativo,so_produto,criticidade,ambiente,status,app_produto,classe_encoded,criticidade_encoded,ambiente_encoded,qtd_cves_total,qtd_cves_aplicaveis,cvss_score_medio,cvss_score_max,cvss_score_std,qtd_critical,qtd_high,qtd_medium,qtd_low,pct_critical_high,qtd_cwes_distintos,pct_aplicaveis,PC1,PC2,PC3
ASSET-0362,NB-WIN10-016,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.6220049664753313,-1.7717480449207308,0.32683806803138293
ASSET-0363,NB-WIN10-017,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.2126978555743835,0.768930021820506,-1.5997804467619554
ASSET-0364,NB-WIN10-018,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Produção,Ativo,InDesign Desktop,0,1,3,684.0,679.0,7.21,9.9,1.16,7.0,463.0,204.0,5.0,69.2,64.0,99.3,2.7413731028539505,-0.7536566862933192,-0.564316625497595
ASSET-0365,NB-WIN10-019,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,713.0,254.0,7.09,9.9,1.03,2.0,184.0,65.0,3.0,73.2,43.0,35.6,0.5005807564644139,0.7773959234518784,-1.3087113401285062
ASSET-0366,NB-WIN10-020,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Descomissionado,InDesign Desktop,0,3,2,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.09230601166348479,0.42337501228097674,-1.2928033945008885
ASSET-0367,NB-WIN10-021,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,curl,0,3,3,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.3092176593224076,-2.7985406242130275,0.1330115224381351
ASSET-0368,NB-WIN10-022,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Homologação,Ativo,Oracle Java SE,0,3,2,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6479912329521151,-0.10187271006054666,-0.5622317149079233
ASSET-0369,NB-WIN10-023,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.34629424126218405,-1.1852757623327295,-0.6548991127357816
ASSET-0370,NB-WIN10-024,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Homologação,Ativo,curl,0,3,2,715.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.0,0.43959018629768243,0.7893276124787756,-0.8402569326619106
ASSET-0371,NB-WIN10-025,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.07339226341831251,0.43374547647736567,-0.5627024092776883
ASSET-0372,NB-WIN10-026,Notebook,Estação de Trabalho,macOS,MÉDIA,Desenvolvimento,Ativo,,0,2,1,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.301944475566228,-2.8135421430615053,-1.8005845545762513
ASSET-0373,NB-WIN10-027,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Homologação,Ativo,Illustrator,0,1,2,727.0,727.0,7.2,9.9,1.13,9.0,498.0,215.0,5.0,69.7,74.0,100.0,3.129459559435845,-1.0270524792836317,-1.099708151109886
ASSET-0374,NB-WIN10-028,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.4185479931189164,0.16146544437784371,-0.347409577845719
ASSET-0375,NB-WIN10-029,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Em manutenção,Adobe Experience Manager,0,2,3,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.6220049664753313,-1.7717480449207308,0.32683806803138293
ASSET-0376,NB-WIN10-030,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.37781902838387915,-1.2060535770727503,-0.18425831050127378
ASSET-0377,NB-WIN10-031,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Em manutenção,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.03845867536741777,-0.3033896804488928
ASSET-0378,NB-WIN10-032,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,646.0,451.0,7.23,9.9,1.05,5.0,323.0,120.0,3.0,72.7,54.0,69.8,1.6682132701123389,-0.03612238216392744,-0.3056727327019702
ASSET-0379,NB-WIN10-033,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.03845867536741777,-0.3033896804488928
ASSET-0380,NB-WIN10-034,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,curl,0,2,3,715.0,243.0,7.1,9.9,1.02,2.0,178.0,60.0,3.0,74.1,43.0,34.0,0.4900287216645498,0.8204758914151854,-0.5807967496732181
ASSET-0381,NB-WIN10-035,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.04982737254562,-0.9850642548196175,0.0785034384144867
ASSET-0382,NB-WIN10-036,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Illustrator,0,3,3,690.0,665.0,7.21,9.9,1.16,7.0,454.0,198.0,6.0,69.3,69.0,96.4,2.6871531514750853,-0.7684179524767351,0.3995457393410954
ASSET-0383,NB-WIN10-037,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,InDesign Desktop,0,2,3,660.0,456.0,7.18,7.8,1.03,0.0,38.0,14.0,0.0,73.1,8.0,69.1,-0.04186747629661745,0.45452329121738644,-1.033343211512196
ASSET-0384,NB-WIN10-038,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Homologação,Em manutenção,Oracle Java SE,0,1,2,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.062438411422143,-0.9746569042759857,-1.1222383490432213
ASSET-0385,NB-WIN10-039,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Descomissionado,Oracle Java SE,0,2,3,622.0,617.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,99.2,0.30193100442954246,0.32802601086911054,-1.2237820772672383
ASSET-0386,NB-WIN10-040,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Homologação,Ativo,Adobe Experience Manager,0,1,2,1001.0,996.0,6.57,10.0,1.3,11.0,429.0,550.0,6.0,44.2,67.0,99.5,3.1454985368399515,-1.4830639617131902,-1.0774976743172182
ASSET-0387,NB-WIN10-041,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,646.0,459.0,7.22,9.9,1.05,5.0,328.0,123.0,3.0,72.5,54.0,71.1,1.723735669108784,-0.044023001816266845,-0.773691638755574
ASSET-0388,NB-WIN10-042,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.6703075071567532,-0.8190981950504056,0.8629163030893932
ASSET-0389,NB-WIN10-043,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,676.0,72.0,7.28,9.8,0.97,1.0,55.0,16.0,0.0,77.8,21.0,10.7,-0.44082705783433807,1.4901613011042765,-1.5423836209860264
ASSET-0390,NB-WIN10-044,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Desenvolvimento,Ativo,InDesign Desktop,0,2,1,684.0,679.0,7.21,9.9,1.16,7.0,463.0,204.0,5.0,69.2,64.0,99.3,2.672020819241911,-0.7951754294261179,-1.5538777937094879
ASSET-0391,NB-WIN10-045,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,,0,1,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.232592191954189,-2.7720233999287065,-0.8110233863643586
ASSET-0392,NB-WIN10-046,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,curl,0,1,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6919739152971007,-0.017680860627397023,-0.7740304826834006
ASSET-0393,NB-WIN10-047,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7648818685218384,-0.7567647508303434,-0.54900610361413
ASSET-0394,NB-WIN10-048,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Desenvolvimento,Ativo,Oracle Java SE,0,1,1,646.0,451.0,7.23,9.9,1.05,5.0,323.0,120.0,3.0,72.7,54.0,69.8,1.6619105607436895,-0.03608549581668464,-2.2365155053828785
ASSET-0395,NB-WIN10-049,Notebook,Estação de Trabalho,macOS,ALTA,Homologação,Descomissionado,InDesign Desktop,0,3,2,660.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,-2.8925787210623577,-3.2910230212127805,-0.6596238036113228
ASSET-0396,NB-WIN10-050,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,Illustrator,0,2,2,636.0,636.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,100.0,0.3649187040059185,-0.027878617152675624,-1.8375568111954943
ASSET-0397,NB-WIN10-051,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Ativo,curl,0,1,3,678.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,97.2,2.731207167447034,-0.7183337272986778,-0.5513324195471687
ASSET-0398,NB-WIN10-052,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Produção,Ativo,Illustrator,0,3,3,727.0,271.0,7.11,9.9,1.02,2.0,198.0,68.0,3.0,73.8,45.0,37.3,0.5710578087563976,0.7086563265572778,-0.08880762034445372
ASSET-0399,NB-WIN10-053,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,-3.264116979075884,-2.792801214668727,-0.3403825841298508
ASSET-0400,NB-WIN10-054,Notebook,Estação de Trabalho,Windows 10 Version 22H2,ALTA,Homologação,Ativo,,0,3,2,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.342906128784782,0.14842912807276906,-0.6100792546191117
ASSET-0401,NB-WIN10-055,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Homologação,Em manutenção,Adobe Experience Manager,0,4,2,1001.0,996.0,6.57,10.0,1.3,11.0,429.0,550.0,6.0,44.2,67.0,99.5,3.0509241754748664,-1.5453974059332525,0.3344247323863052
ASSET-0402,NB-WIN10-056,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Desenvolvimento,Ativo,Illustrator,0,2,1,727.0,249.0,7.1,9.9,1.02,2.0,182.0,62.0,3.0,73.9,44.0,34.3,0.47785297315757413,0.7798827560340723,-2.032815551593413
ASSET-0403,NB-WIN10-057,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Oracle Java SE,0,1,3,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.3648100846895619,0.9373136705645493,-1.5771512076694405
ASSET-0404,NB-WIN10-058,Notebook,Estação de Trabalho,macOS,MÉDIA,Homologação,Ativo,curl,0,2,2,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.296606620445885,-2.788133273669396,-1.067730265019573
ASSET-0405,NB-WIN10-059,Notebook,Estação de Trabalho,Windows 10 Version 22H2,CRÍTICA,Produção,Ativo,Oracle Java SE,0,4,3,646.0,397.0,7.18,9.9,1.08,5.0,276.0,113.0,3.0,70.8,51.0,61.5,1.3554984188755264,0.11990981489780217,0.5938720266232964
ASSET-0406,NB-WIN10-060,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Ativo,Adobe Experience Manager,0,2,3,1001.0,1000.0,6.57,10.0,1.3,11.0,433.0,550.0,6.0,44.4,67.0,99.9,3.149252771334222,-1.5037954420071216,0.12564487066307833
ASSET-0407,NB-WIN11-23-001,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Descomissionado,Oracle Java SE,0,3,3,646.0,459.0,7.22,9.9,1.05,5.0,328.0,123.0,3.0,72.5,54.0,71.1,1.6606860948653939,-0.08557863129630833,0.16758996571344148
ASSET-0408,NB-WIN11-23-002,Notebook,Estação de Trabalho,Windows 11 Version 24H2,ALTA,Produção,Ativo,Illustrator,0,3,3,727.0,249.0,7.1,9.9,1.02,2.0,182.0,62.0,3.0,73.9,44.0,34.3,0.48415568252622365,0.7798458696868295,-0.10197277891250439
ASSET-0409,NB-WIN11-23-003,Notebook,Estação de Trabalho,Windows 11 Version 23H2,BAIXA,Produção,Em manutenção,,0,1,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.7495745522629793,-0.7386798049164175,-0.5550574783512862
ASSET-0410,NB-WIN11-23-004,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,609.0,4.8,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.9,-1.7472924156616125,-2.0617344110495748,-0.6869267236038458
ASSET-0411,NB-WIN11-23-005,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Desenvolvimento,Ativo,InDesign Desktop,0,4,1,714.0,711.0,7.21,9.9,1.15,7.0,488.0,210.0,6.0,69.6,70.0,99.6,2.7597415269539063,-0.9346937982042388,-0.5607995038468339
ASSET-0412,NB-WIN11-23-006,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,Adobe Experience Manager,0,1,3,977.0,708.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,72.5,-0.4365355692119318,-1.029729557521453,-1.1090651208584905
ASSET-0413,NB-WIN11-23-007,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6795160200738102,-0.08109489532052591,-1.0328725171424313
ASSET-0414,NB-WIN11-23-008,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Produção,Ativo,Adobe Experience Manager,0,1,3,1001.0,819.0,6.44,10.0,1.23,9.0,327.0,479.0,4.0,41.0,60.0,81.8,2.3049267510625837,-0.9908638434885981,-0.5220111109207718
ASSET-0415,NB-WIN11-23-009,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,713.0,710.0,7.2,9.9,1.14,9.0,484.0,212.0,5.0,69.4,72.0,99.6,3.0309136243004478,-0.9954347190160064,-0.6515975468087135
ASSET-0416,NB-WIN11-23-010,Notebook,Estação de Trabalho,macOS,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,660.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,-3.534927300311515,-2.635651504365635,-0.09912260818328589
ASSET-0417,NB-WIN11-23-011,Notebook,Estação de Trabalho,Windows 11 Version 24H2,CRÍTICA,Produção,Ativo,Illustrator,0,4,3,727.0,271.0,7.11,9.9,1.02,2.0,198.0,68.0,3.0,73.8,45.0,37.3,0.5395330216347025,0.6878785118172571,0.381833181890054
ASSET-0418,NB-WIN11-23-012,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.6290270777261955,-0.7165433653322303,0.3978851797654014
ASSET-0419,NB-WIN11-23-013,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Oracle Java SE,0,3,3,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.27574742981777367,0.7273743923404644,-0.6584988422929396
ASSET-0420,NB-WIN11-23-014,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Homologação,Em manutenção,Illustrator,0,2,2,660.0,637.0,7.22,9.9,1.16,7.0,433.0,192.0,5.0,69.1,63.0,96.5,2.5609701430456644,-0.6774277668491622,-0.8490328795092185
ASSET-0421,NB-WIN11-23-015,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Ativo,curl,0,1,3,624.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,-3.2461680850790176,-2.756984994732986,-0.8082700820308805
ASSET-0422,NB-WIN11-23-016,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Homologação,Ativo,Oracle Java SE,0,2,2,676.0,660.0,7.21,9.9,1.16,7.0,450.0,197.0,6.0,69.2,68.0,97.6,2.6839613110359544,-0.7549920321351893,-0.8113453644791037
ASSET-0423,NB-WIN11-23-017,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Em manutenção,,0,2,3,699.0,699.0,7.2,9.9,1.14,9.0,478.0,207.0,5.0,69.7,72.0,100.0,3.0343376320269666,-0.967769853545445,0.07262325750872141
ASSET-0424,NB-WIN11-23-018,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,676.0,670.0,7.2,9.9,1.16,7.0,456.0,201.0,6.0,69.1,68.0,99.1,2.7333570814001433,-0.7775425655703642,-0.07836530137962226
ASSET-0425,NB-WIN11-23-019,Notebook,Estação de Trabalho,macOS,ALTA,Desenvolvimento,Ativo,Adobe Experience Manager,0,3,1,977.0,773.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,79.1,-0.4156465248742237,-1.2267945054655283,-1.6444602809476745
ASSET-0426,NB-WIN11-23-020,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Illustrator,0,4,3,636.0,410.0,7.03,7.8,1.19,0.0,4.0,2.0,0.0,66.7,5.0,64.5,-0.28154586552323946,0.6171164666259779,-0.14129182949555613
ASSET-0427,NB-WIN11-23-021,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,Adobe Experience Manager,0,3,3,1031.0,1028.0,6.59,10.0,1.29,11.0,454.0,556.0,7.0,45.2,73.0,99.7,3.260212106255331,-1.6033746508786069,0.6440285163051092
ASSET-0428,NB-WIN11-23-022,Notebook,Estação de Trabalho,Windows 11 Version 23H2,MÉDIA,Produção,Ativo,Illustrator,0,2,3,690.0,69.0,7.33,9.8,0.89,1.0,54.0,14.0,0.0,79.7,23.0,10.0,-0.4265897375947324,1.4553408539047965,-0.7916597764444709
ASSET-0429,NB-WIN11-23-023,Notebook,Estação de Trabalho,macOS,BAIXA,Produção,Descomissionado,Illustrator,0,1,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.05772879871284629,0.5269583618929142,-1.5079502106938694
ASSET-0430,NB-WIN11-23-024,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,,0,2,3,608.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,-3.4178263720881006,-2.6226483417840107,-0.3174294268804562
ASSET-0431,NB-WIN11-23-025,Notebook,Estação de Trabalho,Windows 10 Version 21H2,BAIXA,Desenvolvimento,Ativo,Oracle Java SE,0,1,1,646.0,640.0,7.21,9.9,1.17,7.0,434.0,194.0,5.0,68.9,62.0,99.1,2.5892741711327343,-0.6841256953501029,-2.0595625005065847
ASSET-0432,NB-WIN11-23-026,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Illustrator,0,3,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.1207783729562364,0.48540273241287263,-0.5666686062248538
ASSET-0433,NB-WIN11-23-027,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Homologação,Ativo,curl,0,2,2,648.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,59.6,1.362452186678687,0.18247612386783743,-1.0782906706770212
ASSET-0434,NB-WIN11-23-028,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Desenvolvimento,Ativo,curl,0,3,1,678.0,63.0,7.35,9.8,0.87,1.0,50.0,12.0,0.0,81.0,21.0,9.3,-0.5340775759165622,1.4367387045096431,-1.7927251249601486
ASSET-0435,NB-WIN11-23-029,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Ativo,Oracle Java SE,0,3,3,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.4278596589329521,0.8957580410845077,-0.6358696032004248
ASSET-0436,NB-WIN11-23-030,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Em manutenção,curl,0,3,3,648.0,631.0,7.22,9.9,1.16,7.0,429.0,190.0,5.0,69.1,62.0,97.4,2.5301621278462196,-0.680191133765115,0.3419503944508013
ASSET-0437,NB-WIN11-23-031,Notebook,Estação de Trabalho,Windows 11 Version 24H2,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,713.0,252.0,7.09,9.9,1.04,2.0,183.0,64.0,3.0,73.4,43.0,35.3,0.5210393989415171,0.803925639094636,-0.5811721957716708
ASSET-0438,NB-WIN11-23-032,Notebook,Estação de Trabalho,macOS,CRÍTICA,Desenvolvimento,Em manutenção,Oracle Java SE,0,4,1,622.0,350.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,56.3,-0.4972119425449917,0.854239297951709,-1.6254307714123177
ASSET-0439,NB-WIN11-23-033,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Illustrator,0,2,3,636.0,410.0,7.03,7.8,1.19,0.0,4.0,2.0,0.0,66.7,5.0,64.5,-0.2184962912798493,0.6586720961060193,-1.0825734339645718
ASSET-0440,NB-WIN11-23-034,Notebook,Estação de Trabalho,macOS,CRÍTICA,Homologação,Em manutenção,Oracle Java SE,0,4,2,622.0,415.0,6.73,8.6,1.37,0.0,6.0,5.0,0.0,54.5,0.0,66.7,-0.32618596518464105,0.6962261134040547,-0.9179590252816322
ASSET-0441,NB-WIN11-23-035,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Produção,Descomissionado,curl,0,2,3,648.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,69.4,1.6604491281754057,-0.03845867536741777,-0.3033896804488928
ASSET-0442,NB-WIN11-23-036,Notebook,Estação de Trabalho,Windows 10 Version 22H2,MÉDIA,Produção,Ativo,,0,2,3,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.3933446641516494,0.1795774070091788,-0.35061907163041917
ASSET-0443,NB-WIN11-23-037,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Oracle Java SE,0,2,3,622.0,348.0,6.73,8.6,1.48,0.0,5.0,4.0,0.0,55.6,0.0,55.9,-0.32965591835942293,1.027175256285026,-1.129710748034272
ASSET-0444,NB-WIN11-23-038,Notebook,Estação de Trabalho,Windows 11 Version 23H2,CRÍTICA,Homologação,Ativo,InDesign Desktop,0,4,2,714.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,92.3,2.578588542359328,-0.74769164426864,0.13842499677670883
ASSET-0445,NB-WIN11-23-039,Notebook,Estação de Trabalho,macOS,ALTA,Produção,Descomissionado,Illustrator,0,3,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.1207783729562364,0.48540273241287263,-0.5666686062248538
ASSET-0446,NB-WIN11-23-040,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,InDesign Desktop,0,3,3,714.0,115.0,7.28,9.8,0.94,1.0,88.0,26.0,0.0,77.4,23.0,16.1,-0.3053175450123781,1.3122430520496149,-0.3064857247547059
ASSET-0447,NB-MAC-001,Notebook,Estação de Trabalho,macOS,CRÍTICA,Produção,Ativo,Adobe Experience Manager,0,4,3,977.0,708.0,5.47,10.0,0.56,4.0,4.0,360.0,1.0,2.2,8.0,72.5,-0.5311099305770169,-1.0920630017415152,0.30285728584503296
ASSET-0448,NB-MAC-002,Notebook,Estação de Trabalho,Windows 11 Version 24H2,BAIXA,Desenvolvimento,Em manutenção,Adobe Experience Manager,0,1,1,1068.0,1068.0,6.6,10.0,1.28,13.0,482.0,567.0,6.0,46.3,77.0,100.0,3.615702257106682,-1.771711158573488,-1.6040047046495254
ASSET-0449,NB-MAC-003,Notebook,Estação de Trabalho,Windows 10 Version 21H2,ALTA,Produção,Em manutenção,,0,3,3,632.0,450.0,7.23,9.9,1.04,5.0,323.0,119.0,3.0,72.9,54.0,71.2,1.643298816127059,-0.07515950737349567,0.16433585837369696
ASSET-0450,NB-MAC-004,Notebook,Estação de Trabalho,Windows 11 Version 23H2,ALTA,Produção,Ativo,,0,3,3,662.0,659.0,7.21,9.9,1.16,7.0,450.0,196.0,6.0,69.3,68.0,99.5,2.6865249780195892,-0.780235434396459,0.3862241261177294
ASSET-0451,NB-MAC-005,Notebook,Estação de Trabalho,Windows 10 Version 22H2,BAIXA,Produção,Ativo,,0,1,3,632.0,386.0,7.19,9.9,1.07,5.0,270.0,108.0,3.0,71.2,51.0,61.1,1.4248694512733446,0.2003552217491995,-0.8212598738649269
ASSET-0452,NB-MAC-006,Notebook,Estação de Trabalho,macOS,MÉDIA,Produção,Ativo,Illustrator,0,2,3,636.0,432.0,7.14,7.8,1.06,0.0,20.0,8.0,0.0,71.4,10.0,67.9,-0.08925358583454135,0.5061805471528934,-1.0373094084593617
ASSET-0453,NB-MAC-007,Notebook,Estação de Trabalho,Windows 10 Version 21H2,MÉDIA,Desenvolvimento,Descomissionado,Oracle Java SE,0,2,1,646.0,461.0,7.22,9.9,1.05,5.0,329.0,124.0,3.0,72.5,54.0,71.4,1.6606022718286377,-0.0914653595169149,-1.7629735023656314
